name,curve,bittransposed,transformation,Total Entropy,count,mean,std,min,25%,50%,75%,max,diff count,diff mean,diff std,diff min,diff 25%,diff 50%,diff 75%,diff max
s22_e014_1arc_v3.nw,Hilbert,True,BWT,0.4195544801000874,8389184.0,26.766172967478123,57.99503707174571,0.0,0.0,0.0,12.0,255.0,8389183.0,-2.384022377387643e-07,50.35181802617959,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.nw,Gray,True,BWT,0.42280696582203525,8389184.0,26.4358502567115,57.578884074596694,0.0,0.0,0.0,12.0,255.0,8389183.0,-2.384022377387643e-07,49.87081408764522,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.nw,Morton,False,None,0.5985430679060808,4194304.0,571.0329821109772,334.3430282607854,131.0,412.0,507.0,620.0,2532.0,4194303.0,9.608271028583295e-05,9.313596884209778,-1603.0,-1.0,0.0,2.0,1222.0
s22_e014_1arc_v3.nw,Hilbert,False,BWT,0.35299952104309046,8389184.0,6.2453686794806265,26.041305316183955,0.0,0.0,0.0,3.0,255.0,8389183.0,-2.384022377387643e-07,37.812342134529274,-255.0,-3.0,0.0,3.0,255.0
s22_e014_1arc_v3.se,Gray,True,None,0.3065479135927226,4194304.0,-2.725623607635498,8076.799649497075,-32768.0,-1.0,0.0,0.0,32767.0,4194303.0,0.0020058159842052422,11395.474381882685,-65535.0,0.0,0.0,0.0,65535.0
s22_e014_1arc_v3.se,Gray,False,BWT,0.2787989746632005,8389184.0,1.7960472675292376,6.239755217475896,0.0,0.0,0.0,2.0,255.0,8389183.0,-2.384022377387643e-07,9.166414306808653,-255.0,-2.0,0.0,2.0,255.0
s22_e014_1arc_v3.se,Raster,False,None,0.588074815181485,4194304.0,578.5009129047394,176.667463571853,149.0,456.0,585.0,718.0,951.0,4194303.0,7.176400941944347e-05,11.56393898363614,-719.0,0.0,0.0,1.0,63.0
s22_e014_1arc_v3.se,Raster,False,BWT,0.23812540942975827,8389184.0,1.385738231513339,7.235089191833556,0.0,0.0,0.0,1.0,255.0,8389183.0,-2.384022377387643e-07,10.377814191354297,-255.0,-1.0,0.0,1.0,255.0
s22_e014_1arc_v3.se,Raster,True,BWT,0.3819880714749644,8389184.0,20.20289613387905,50.03818643085837,0.0,0.0,0.0,4.0,255.0,8389183.0,-2.384022377387643e-07,43.06345888338685,-255.0,0.0,0.0,0.0,255.0
s22_e014_1arc_v3.se,Gray,False,None,0.588074815181485,4194304.0,578.5009129047394,176.667463571853,149.0,456.0,585.0,718.0,951.0,4194303.0,-9.87053152812279e-05,3.0307840335394722,-527.0,-1.0,0.0,1.0,527.0
