bytes,name,curve,compression,bittransposed
4047822,s34_e019_1arc_v3.sw,Hilbert,LZW,True
5417361,s34_e019_1arc_v3.sw,Hilbert,RLE,True
3737879,s34_e019_1arc_v3.sw,Morton,BWT77,True
4358884,s34_e019_1arc_v3.sw,Morton,BWTW,True
3120098,s34_e019_1arc_v3.sw,Morton,BZIP2,True
3190540,s34_e019_1arc_v3.sw,Morton,GZIP,True
5371115,s34_e019_1arc_v3.sw,Morton,HFF,True
3458221,s34_e019_1arc_v3.sw,Morton,LZ77,True
3367655,s34_e019_1arc_v3.sw,Morton,LZO,True
4069570,s34_e019_1arc_v3.sw,Morton,LZW,True
5520816,s34_e019_1arc_v3.sw,Morton,RLE,True
3678025,s34_e020_1arc_v3.ne,Raster,BWT77,True
4074800,s34_e020_1arc_v3.ne,Raster,BWTW,True
2941563,s34_e020_1arc_v3.ne,Raster,BZIP2,True
2915480,s34_e020_1arc_v3.ne,Raster,GZIP,True
5153746,s34_e020_1arc_v3.ne,Raster,HFF,True
3373222,s34_e020_1arc_v3.ne,Raster,LZ77,True
3148912,s34_e020_1arc_v3.ne,Raster,LZO,True
3666185,s34_e020_1arc_v3.ne,Raster,LZW,True
5572215,s34_e020_1arc_v3.ne,Raster,RLE,True
3461869,s34_e020_1arc_v3.ne,Gray,BWT77,True
3933431,s34_e020_1arc_v3.ne,Gray,BWTW,True
2814812,s34_e020_1arc_v3.ne,Gray,BZIP2,True
2869147,s34_e020_1arc_v3.ne,Gray,GZIP,True
5064563,s34_e020_1arc_v3.ne,Gray,HFF,True
3163841,s34_e020_1arc_v3.ne,Gray,LZ77,True
3070393,s34_e020_1arc_v3.ne,Gray,LZO,True
3620399,s34_e020_1arc_v3.ne,Gray,LZW,True
5112537,s34_e020_1arc_v3.ne,Gray,RLE,True
3454013,s34_e020_1arc_v3.ne,Hilbert,BWT77,True
4000643,s34_e020_1arc_v3.ne,Hilbert,BWTW,True
2778717,s34_e020_1arc_v3.ne,Hilbert,BZIP2,True
2885888,s34_e020_1arc_v3.ne,Hilbert,GZIP,True
5174139,s34_e020_1arc_v3.ne,Hilbert,HFF,True
3113087,s34_e020_1arc_v3.ne,Hilbert,LZ77,True
3050007,s34_e020_1arc_v3.ne,Hilbert,LZO,True
3643373,s34_e020_1arc_v3.ne,Hilbert,LZW,True
5013861,s34_e020_1arc_v3.ne,Hilbert,RLE,True
3438198,s34_e020_1arc_v3.ne,Morton,BWT77,True
3906632,s34_e020_1arc_v3.ne,Morton,BWTW,True
2790132,s34_e020_1arc_v3.ne,Morton,BZIP2,True
2857026,s34_e020_1arc_v3.ne,Morton,GZIP,True
5064567,s34_e020_1arc_v3.ne,Morton,HFF,True
3132843,s34_e020_1arc_v3.ne,Morton,LZ77,True
3052849,s34_e020_1arc_v3.ne,Morton,LZO,True
3615512,s34_e020_1arc_v3.ne,Morton,LZW,True
5069568,s34_e020_1arc_v3.ne,Morton,RLE,True
3517365,s34_e020_1arc_v3.nw,Raster,BWT77,True
3851786,s34_e020_1arc_v3.nw,Raster,BWTW,True
2768926,s34_e020_1arc_v3.nw,Raster,BZIP2,True
2751176,s34_e020_1arc_v3.nw,Raster,GZIP,True
4975429,s34_e020_1arc_v3.nw,Raster,HFF,True
3187265,s34_e020_1arc_v3.nw,Raster,LZ77,True
2980374,s34_e020_1arc_v3.nw,Raster,LZO,True
3444978,s34_e020_1arc_v3.nw,Raster,LZW,True
5289744,s34_e020_1arc_v3.nw,Raster,RLE,True
3265050,s34_e020_1arc_v3.nw,Gray,BWT77,True
3674819,s34_e020_1arc_v3.nw,Gray,BWTW,True
2603725,s34_e020_1arc_v3.nw,Gray,BZIP2,True
2677205,s34_e020_1arc_v3.nw,Gray,GZIP,True
4851083,s34_e020_1arc_v3.nw,Gray,HFF,True
2933033,s34_e020_1arc_v3.nw,Gray,LZ77,True
2868244,s34_e020_1arc_v3.nw,Gray,LZO,True
3356283,s34_e020_1arc_v3.nw,Gray,LZW,True
4779087,s34_e020_1arc_v3.nw,Gray,RLE,True
3235691,s34_e020_1arc_v3.nw,Hilbert,BWT77,True
3710521,s34_e020_1arc_v3.nw,Hilbert,BWTW,True
2569566,s34_e020_1arc_v3.nw,Hilbert,BZIP2,True
2680879,s34_e020_1arc_v3.nw,Hilbert,GZIP,True
4941140,s34_e020_1arc_v3.nw,Hilbert,HFF,True
2874963,s34_e020_1arc_v3.nw,Hilbert,LZ77,True
2835364,s34_e020_1arc_v3.nw,Hilbert,LZO,True
3361402,s34_e020_1arc_v3.nw,Hilbert,LZW,True
4670334,s34_e020_1arc_v3.nw,Hilbert,RLE,True
3238742,s34_e020_1arc_v3.nw,Morton,BWT77,True
3646078,s34_e020_1arc_v3.nw,Morton,BWTW,True
2587957,s34_e020_1arc_v3.nw,Morton,BZIP2,True
2663626,s34_e020_1arc_v3.nw,Morton,GZIP,True
4851073,s34_e020_1arc_v3.nw,Morton,HFF,True
2903854,s34_e020_1arc_v3.nw,Morton,LZ77,True
2848978,s34_e020_1arc_v3.nw,Morton,LZO,True
3350218,s34_e020_1arc_v3.nw,Morton,LZW,True
4736460,s34_e020_1arc_v3.nw,Morton,RLE,True
3755983,s34_e020_1arc_v3.se,Raster,BWT77,True
4188927,s34_e020_1arc_v3.se,Raster,BWTW,True
3022307,s34_e020_1arc_v3.se,Raster,BZIP2,True
2995730,s34_e020_1arc_v3.se,Raster,GZIP,True
5193284,s34_e020_1arc_v3.se,Raster,HFF,True
3448796,s34_e020_1arc_v3.se,Raster,LZ77,True
3226540,s34_e020_1arc_v3.se,Raster,LZO,True
3773813,s34_e020_1arc_v3.se,Raster,LZW,True
5684028,s34_e020_1arc_v3.se,Raster,RLE,True
3531891,s34_e020_1arc_v3.se,Gray,BWT77,True
4031786,s34_e020_1arc_v3.se,Gray,BWTW,True
2880142,s34_e020_1arc_v3.se,Gray,BZIP2,True
2936794,s34_e020_1arc_v3.se,Gray,GZIP,True
5105862,s34_e020_1arc_v3.se,Gray,HFF,True
3233438,s34_e020_1arc_v3.se,Gray,LZ77,True
3133716,s34_e020_1arc_v3.se,Gray,LZO,True
3708534,s34_e020_1arc_v3.se,Gray,LZW,True
5214561,s34_e020_1arc_v3.se,Gray,RLE,True
3520618,s34_e020_1arc_v3.se,Hilbert,BWT77,True
4088594,s34_e020_1arc_v3.se,Hilbert,BWTW,True
2844176,s34_e020_1arc_v3.se,Hilbert,BZIP2,True
2951004,s34_e020_1arc_v3.se,Hilbert,GZIP,True
5196041,s34_e020_1arc_v3.se,Hilbert,HFF,True
3183246,s34_e020_1arc_v3.se,Hilbert,LZ77,True
3110474,s34_e020_1arc_v3.se,Hilbert,LZO,True
3728188,s34_e020_1arc_v3.se,Hilbert,LZW,True
5116563,s34_e020_1arc_v3.se,Hilbert,RLE,True
3506928,s34_e020_1arc_v3.se,Morton,BWT77,True
4004128,s34_e020_1arc_v3.se,Morton,BWTW,True
2859142,s34_e020_1arc_v3.se,Morton,BZIP2,True
2923024,s34_e020_1arc_v3.se,Morton,GZIP,True
5105861,s34_e020_1arc_v3.se,Morton,HFF,True
3202448,s34_e020_1arc_v3.se,Morton,LZ77,True
3115866,s34_e020_1arc_v3.se,Morton,LZO,True
3701466,s34_e020_1arc_v3.se,Morton,LZW,True
5171892,s34_e020_1arc_v3.se,Morton,RLE,True
3792569,s34_e020_1arc_v3.sw,Raster,BWT77,True
4230760,s34_e020_1arc_v3.sw,Raster,BWTW,True
3053307,s34_e020_1arc_v3.sw,Raster,BZIP2,True
3033599,s34_e020_1arc_v3.sw,Raster,GZIP,True
5238351,s34_e020_1arc_v3.sw,Raster,HFF,True
3492768,s34_e020_1arc_v3.sw,Raster,LZ77,True
3265795,s34_e020_1arc_v3.sw,Raster,LZO,True
3826918,s34_e020_1arc_v3.sw,Raster,LZW,True
5758776,s34_e020_1arc_v3.sw,Raster,RLE,True
3529502,s34_e020_1arc_v3.sw,Gray,BWT77,True
4032966,s34_e020_1arc_v3.sw,Gray,BWTW,True
2877966,s34_e020_1arc_v3.sw,Gray,BZIP2,True
2940836,s34_e020_1arc_v3.sw,Gray,GZIP,True
5121235,s34_e020_1arc_v3.sw,Gray,HFF,True
3233360,s34_e020_1arc_v3.sw,Gray,LZ77,True
3130612,s34_e020_1arc_v3.sw,Gray,LZO,True
3710192,s34_e020_1arc_v3.sw,Gray,LZW,True
5199222,s34_e020_1arc_v3.sw,Gray,RLE,True
3506529,s34_e020_1arc_v3.sw,Hilbert,BWT77,True
4071368,s34_e020_1arc_v3.sw,Hilbert,BWTW,True
2831055,s34_e020_1arc_v3.sw,Hilbert,BZIP2,True
2942133,s34_e020_1arc_v3.sw,Hilbert,GZIP,True
5192777,s34_e020_1arc_v3.sw,Hilbert,HFF,True
3172974,s34_e020_1arc_v3.sw,Hilbert,LZ77,True
3095958,s34_e020_1arc_v3.sw,Hilbert,LZO,True
3713265,s34_e020_1arc_v3.sw,Hilbert,LZW,True
5092551,s34_e020_1arc_v3.sw,Hilbert,RLE,True
3503995,s34_e020_1arc_v3.sw,Morton,BWT77,True
4003067,s34_e020_1arc_v3.sw,Morton,BWTW,True
2860013,s34_e020_1arc_v3.sw,Morton,BZIP2,True
2929367,s34_e020_1arc_v3.sw,Morton,GZIP,True
5121234,s34_e020_1arc_v3.sw,Morton,HFF,True
3206734,s34_e020_1arc_v3.sw,Morton,LZ77,True
3115294,s34_e020_1arc_v3.sw,Morton,LZO,True
3707708,s34_e020_1arc_v3.sw,Morton,LZW,True
5168853,s34_e020_1arc_v3.sw,Morton,RLE,True
3696325,s34_e021_1arc_v3.ne,Raster,BWT77,True
4114169,s34_e021_1arc_v3.ne,Raster,BWTW,True
3002534,s34_e021_1arc_v3.ne,Raster,BZIP2,True
2937874,s34_e021_1arc_v3.ne,Raster,GZIP,True
5139161,s34_e021_1arc_v3.ne,Raster,HFF,True
3391273,s34_e021_1arc_v3.ne,Raster,LZ77,True
3174537,s34_e021_1arc_v3.ne,Raster,LZO,True
3706535,s34_e021_1arc_v3.ne,Raster,LZW,True
5561988,s34_e021_1arc_v3.ne,Raster,RLE,True
3460111,s34_e021_1arc_v3.ne,Gray,BWT77,True
3949380,s34_e021_1arc_v3.ne,Gray,BWTW,True
2840735,s34_e021_1arc_v3.ne,Gray,BZIP2,True
2874765,s34_e021_1arc_v3.ne,Gray,GZIP,True
5039916,s34_e021_1arc_v3.ne,Gray,HFF,True
3148563,s34_e021_1arc_v3.ne,Gray,LZ77,True
3069832,s34_e021_1arc_v3.ne,Gray,LZO,True
3622707,s34_e021_1arc_v3.ne,Gray,LZW,True
5075025,s34_e021_1arc_v3.ne,Gray,RLE,True
3447611,s34_e021_1arc_v3.ne,Hilbert,BWT77,True
4009791,s34_e021_1arc_v3.ne,Hilbert,BWTW,True
2794230,s34_e021_1arc_v3.ne,Hilbert,BZIP2,True
2874172,s34_e021_1arc_v3.ne,Hilbert,GZIP,True
5112009,s34_e021_1arc_v3.ne,Hilbert,HFF,True
3091001,s34_e021_1arc_v3.ne,Hilbert,LZ77,True
3040877,s34_e021_1arc_v3.ne,Hilbert,LZO,True
3627309,s34_e021_1arc_v3.ne,Hilbert,LZW,True
4974603,s34_e021_1arc_v3.ne,Hilbert,RLE,True
3436742,s34_e021_1arc_v3.ne,Morton,BWT77,True
3925121,s34_e021_1arc_v3.ne,Morton,BWTW,True
2822387,s34_e021_1arc_v3.ne,Morton,BZIP2,True
2859136,s34_e021_1arc_v3.ne,Morton,GZIP,True
5039922,s34_e021_1arc_v3.ne,Morton,HFF,True
3119706,s34_e021_1arc_v3.ne,Morton,LZ77,True
3054178,s34_e021_1arc_v3.ne,Morton,LZO,True
3618123,s34_e021_1arc_v3.ne,Morton,LZW,True
5041281,s34_e021_1arc_v3.ne,Morton,RLE,True
3775150,s34_e021_1arc_v3.nw,Raster,BWT77,True
4203851,s34_e021_1arc_v3.nw,Raster,BWTW,True
3050531,s34_e021_1arc_v3.nw,Raster,BZIP2,True
3006848,s34_e021_1arc_v3.nw,Raster,GZIP,True
5218011,s34_e021_1arc_v3.nw,Raster,HFF,True
3470898,s34_e021_1arc_v3.nw,Raster,LZ77,True
3245113,s34_e021_1arc_v3.nw,Raster,LZO,True
3790246,s34_e021_1arc_v3.nw,Raster,LZW,True
5690883,s34_e021_1arc_v3.nw,Raster,RLE,True
3557584,s34_e021_1arc_v3.nw,Gray,BWT77,True
4059332,s34_e021_1arc_v3.nw,Gray,BWTW,True
2919082,s34_e021_1arc_v3.nw,Gray,BZIP2,True
2959593,s34_e021_1arc_v3.nw,Gray,GZIP,True
5137293,s34_e021_1arc_v3.nw,Gray,HFF,True
3257446,s34_e021_1arc_v3.nw,Gray,LZ77,True
3162125,s34_e021_1arc_v3.nw,Gray,LZO,True
3737596,s34_e021_1arc_v3.nw,Gray,LZW,True
5242854,s34_e021_1arc_v3.nw,Gray,RLE,True
3553390,s34_e021_1arc_v3.nw,Hilbert,BWT77,True
4131149,s34_e021_1arc_v3.nw,Hilbert,BWTW,True
2883417,s34_e021_1arc_v3.nw,Hilbert,BZIP2,True
2972435,s34_e021_1arc_v3.nw,Hilbert,GZIP,True
5229397,s34_e021_1arc_v3.nw,Hilbert,HFF,True
3205413,s34_e021_1arc_v3.nw,Hilbert,LZ77,True
3139037,s34_e021_1arc_v3.nw,Hilbert,LZO,True
3756493,s34_e021_1arc_v3.nw,Hilbert,LZW,True
5145714,s34_e021_1arc_v3.nw,Hilbert,RLE,True
3532822,s34_e021_1arc_v3.nw,Morton,BWT77,True
4033846,s34_e021_1arc_v3.nw,Morton,BWTW,True
2904058,s34_e021_1arc_v3.nw,Morton,BZIP2,True
2945013,s34_e021_1arc_v3.nw,Morton,GZIP,True
5137290,s34_e021_1arc_v3.nw,Morton,HFF,True
3228329,s34_e021_1arc_v3.nw,Morton,LZ77,True
3143859,s34_e021_1arc_v3.nw,Morton,LZO,True
3732005,s34_e021_1arc_v3.nw,Morton,LZW,True
5203869,s34_e021_1arc_v3.nw,Morton,RLE,True
3965573,s34_e021_1arc_v3.se,Raster,BWT77,True
4503737,s34_e021_1arc_v3.se,Raster,BWTW,True
3266217,s34_e021_1arc_v3.se,Raster,BZIP2,True
3222610,s34_e021_1arc_v3.se,Raster,GZIP,True
5391393,s34_e021_1arc_v3.se,Raster,HFF,True
3680838,s34_e021_1arc_v3.se,Raster,LZ77,True
3455526,s34_e021_1arc_v3.se,Raster,LZO,True
4101456,s34_e021_1arc_v3.se,Raster,LZW,True
6011898,s34_e021_1arc_v3.se,Raster,RLE,True
3707417,s34_e021_1arc_v3.se,Gray,BWT77,True
4299483,s34_e021_1arc_v3.se,Gray,BWTW,True
3076248,s34_e021_1arc_v3.se,Gray,BZIP2,True
3122856,s34_e021_1arc_v3.se,Gray,GZIP,True
5261185,s34_e021_1arc_v3.se,Gray,HFF,True
3423861,s34_e021_1arc_v3.se,Gray,LZ77,True
3317165,s34_e021_1arc_v3.se,Gray,LZO,True
3965509,s34_e021_1arc_v3.se,Gray,LZW,True
5466354,s34_e021_1arc_v3.se,Gray,RLE,True
3679130,s34_e021_1arc_v3.se,Hilbert,BWT77,True
4323171,s34_e021_1arc_v3.se,Hilbert,BWTW,True
3028947,s34_e021_1arc_v3.se,Hilbert,BZIP2,True
3121807,s34_e021_1arc_v3.se,Hilbert,GZIP,True
5321816,s34_e021_1arc_v3.se,Hilbert,HFF,True
3364129,s34_e021_1arc_v3.se,Hilbert,LZ77,True
3281869,s34_e021_1arc_v3.se,Hilbert,LZO,True
3962247,s34_e021_1arc_v3.se,Hilbert,LZW,True
5363685,s34_e021_1arc_v3.se,Hilbert,RLE,True
3684498,s34_e021_1arc_v3.se,Morton,BWT77,True
4269276,s34_e021_1arc_v3.se,Morton,BWTW,True
3057465,s34_e021_1arc_v3.se,Morton,BZIP2,True
3112883,s34_e021_1arc_v3.se,Morton,GZIP,True
5261189,s34_e021_1arc_v3.se,Morton,HFF,True
3399088,s34_e021_1arc_v3.se,Morton,LZ77,True
3303387,s34_e021_1arc_v3.se,Morton,LZO,True
3963617,s34_e021_1arc_v3.se,Morton,LZW,True
5444340,s34_e021_1arc_v3.se,Morton,RLE,True
3835260,s34_e021_1arc_v3.sw,Raster,BWT77,True
4319623,s34_e021_1arc_v3.sw,Raster,BWTW,True
3119075,s34_e021_1arc_v3.sw,Raster,BZIP2,True
3086180,s34_e021_1arc_v3.sw,Raster,GZIP,True
5265274,s34_e021_1arc_v3.sw,Raster,HFF,True
3542197,s34_e021_1arc_v3.sw,Raster,LZ77,True
3315682,s34_e021_1arc_v3.sw,Raster,LZO,True
3910202,s34_e021_1arc_v3.sw,Raster,LZW,True
5800788,s34_e021_1arc_v3.sw,Raster,RLE,True
3610949,s34_e021_1arc_v3.sw,Gray,BWT77,True
4161448,s34_e021_1arc_v3.sw,Gray,BWTW,True
2981722,s34_e021_1arc_v3.sw,Gray,BZIP2,True
3025702,s34_e021_1arc_v3.sw,Gray,GZIP,True
5168061,s34_e021_1arc_v3.sw,Gray,HFF,True
3329684,s34_e021_1arc_v3.sw,Gray,LZ77,True
3221126,s34_e021_1arc_v3.sw,Gray,LZO,True
3833111,s34_e021_1arc_v3.sw,Gray,LZW,True
5315238,s34_e021_1arc_v3.sw,Gray,RLE,True
3591507,s34_e021_1arc_v3.sw,Hilbert,BWT77,True
4205763,s34_e021_1arc_v3.sw,Hilbert,BWTW,True
2954735,s34_e021_1arc_v3.sw,Hilbert,BZIP2,True
3035518,s34_e021_1arc_v3.sw,Hilbert,GZIP,True
5248252,s34_e021_1arc_v3.sw,Hilbert,HFF,True
3275660,s34_e021_1arc_v3.sw,Hilbert,LZ77,True
3194798,s34_e021_1arc_v3.sw,Hilbert,LZO,True
3848301,s34_e021_1arc_v3.sw,Hilbert,LZW,True
5218659,s34_e021_1arc_v3.sw,Hilbert,RLE,True
3588667,s34_e021_1arc_v3.sw,Morton,BWT77,True
4137461,s34_e021_1arc_v3.sw,Morton,BWTW,True
2967313,s34_e021_1arc_v3.sw,Morton,BZIP2,True
3016103,s34_e021_1arc_v3.sw,Morton,GZIP,True
5168057,s34_e021_1arc_v3.sw,Morton,HFF,True
3307342,s34_e021_1arc_v3.sw,Morton,LZ77,True
3207228,s34_e021_1arc_v3.sw,Morton,LZO,True
3833327,s34_e021_1arc_v3.sw,Morton,LZW,True
5291769,s34_e021_1arc_v3.sw,Morton,RLE,True
3342728,s34_e022_1arc_v3.ne,Raster,BWT77,True
3695898,s34_e022_1arc_v3.ne,Raster,BWTW,True
2688410,s34_e022_1arc_v3.ne,Raster,BZIP2,True
2635513,s34_e022_1arc_v3.ne,Raster,GZIP,True
4915797,s34_e022_1arc_v3.ne,Raster,HFF,True
3056609,s34_e022_1arc_v3.ne,Raster,LZ77,True
2860823,s34_e022_1arc_v3.ne,Raster,LZO,True
3313538,s34_e022_1arc_v3.ne,Raster,LZW,True
5011941,s34_e022_1arc_v3.ne,Raster,RLE,True
3147758,s34_e022_1arc_v3.ne,Gray,BWT77,True
3562630,s34_e022_1arc_v3.ne,Gray,BWTW,True
2559989,s34_e022_1arc_v3.ne,Gray,BZIP2,True
2590188,s34_e022_1arc_v3.ne,Gray,GZIP,True
4801753,s34_e022_1arc_v3.ne,Gray,HFF,True
2849444,s34_e022_1arc_v3.ne,Gray,LZ77,True
2781892,s34_e022_1arc_v3.ne,Gray,LZO,True
3258578,s34_e022_1arc_v3.ne,Gray,LZW,True
4614513,s34_e022_1arc_v3.ne,Gray,RLE,True
3141284,s34_e022_1arc_v3.ne,Hilbert,BWT77,True
3631074,s34_e022_1arc_v3.ne,Hilbert,BWTW,True
2524680,s34_e022_1arc_v3.ne,Hilbert,BZIP2,True
2594638,s34_e022_1arc_v3.ne,Hilbert,GZIP,True
4888042,s34_e022_1arc_v3.ne,Hilbert,HFF,True
2798729,s34_e022_1arc_v3.ne,Hilbert,LZ77,True
2758387,s34_e022_1arc_v3.ne,Hilbert,LZO,True
3264909,s34_e022_1arc_v3.ne,Hilbert,LZW,True
4526340,s34_e022_1arc_v3.ne,Hilbert,RLE,True
3129074,s34_e022_1arc_v3.ne,Morton,BWT77,True
3543282,s34_e022_1arc_v3.ne,Morton,BWTW,True
2546997,s34_e022_1arc_v3.ne,Morton,BZIP2,True
2581691,s34_e022_1arc_v3.ne,Morton,GZIP,True
4801753,s34_e022_1arc_v3.ne,Morton,HFF,True
2829229,s34_e022_1arc_v3.ne,Morton,LZ77,True
2770295,s34_e022_1arc_v3.ne,Morton,LZO,True
3258529,s34_e022_1arc_v3.ne,Morton,LZW,True
4592505,s34_e022_1arc_v3.ne,Morton,RLE,True
3619418,s34_e022_1arc_v3.nw,Raster,BWT77,True
4025766,s34_e022_1arc_v3.nw,Raster,BWTW,True
2922697,s34_e022_1arc_v3.nw,Raster,BZIP2,True
2866827,s34_e022_1arc_v3.nw,Raster,GZIP,True
5154136,s34_e022_1arc_v3.nw,Raster,HFF,True
3325081,s34_e022_1arc_v3.nw,Raster,LZ77,True
3099100,s34_e022_1arc_v3.nw,Raster,LZO,True
3621684,s34_e022_1arc_v3.nw,Raster,LZW,True
5481825,s34_e022_1arc_v3.nw,Raster,RLE,True
3384239,s34_e022_1arc_v3.nw,Gray,BWT77,True
3859176,s34_e022_1arc_v3.nw,Gray,BWTW,True
2759779,s34_e022_1arc_v3.nw,Gray,BZIP2,True
2808731,s34_e022_1arc_v3.nw,Gray,GZIP,True
5020581,s34_e022_1arc_v3.nw,Gray,HFF,True
3085553,s34_e022_1arc_v3.nw,Gray,LZ77,True
2995580,s34_e022_1arc_v3.nw,Gray,LZO,True
3535000,s34_e022_1arc_v3.nw,Gray,LZW,True
4973775,s34_e022_1arc_v3.nw,Gray,RLE,True
3369125,s34_e022_1arc_v3.nw,Hilbert,BWT77,True
3908808,s34_e022_1arc_v3.nw,Hilbert,BWTW,True
2719415,s34_e022_1arc_v3.nw,Hilbert,BZIP2,True
2806690,s34_e022_1arc_v3.nw,Hilbert,GZIP,True
5101226,s34_e022_1arc_v3.nw,Hilbert,HFF,True
3025840,s34_e022_1arc_v3.nw,Hilbert,LZ77,True
2962679,s34_e022_1arc_v3.nw,Hilbert,LZO,True
3534950,s34_e022_1arc_v3.nw,Hilbert,LZW,True
4869288,s34_e022_1arc_v3.nw,Hilbert,RLE,True
3363282,s34_e022_1arc_v3.nw,Morton,BWT77,True
3834574,s34_e022_1arc_v3.nw,Morton,BWTW,True
2746499,s34_e022_1arc_v3.nw,Morton,BZIP2,True
2798457,s34_e022_1arc_v3.nw,Morton,GZIP,True
5020596,s34_e022_1arc_v3.nw,Morton,HFF,True
3064438,s34_e022_1arc_v3.nw,Morton,LZ77,True
2983057,s34_e022_1arc_v3.nw,Morton,LZO,True
3535285,s34_e022_1arc_v3.nw,Morton,LZW,True
4951419,s34_e022_1arc_v3.nw,Morton,RLE,True
3991104,s34_e022_1arc_v3.se,Raster,BWT77,True
4518926,s34_e022_1arc_v3.se,Raster,BWTW,True
3252675,s34_e022_1arc_v3.se,Raster,BZIP2,True
3233295,s34_e022_1arc_v3.se,Raster,GZIP,True
5444847,s34_e022_1arc_v3.se,Raster,HFF,True
3679456,s34_e022_1arc_v3.se,Raster,LZ77,True
3472275,s34_e022_1arc_v3.se,Raster,LZO,True
4108793,s34_e022_1arc_v3.se,Raster,LZW,True
6058185,s34_e022_1arc_v3.se,Raster,RLE,True
3735596,s34_e022_1arc_v3.se,Gray,BWT77,True
4312977,s34_e022_1arc_v3.se,Gray,BWTW,True
3065847,s34_e022_1arc_v3.se,Gray,BZIP2,True
3141990,s34_e022_1arc_v3.se,Gray,GZIP,True
5315240,s34_e022_1arc_v3.se,Gray,HFF,True
3436882,s34_e022_1arc_v3.se,Gray,LZ77,True
3340565,s34_e022_1arc_v3.se,Gray,LZO,True
3983205,s34_e022_1arc_v3.se,Gray,LZW,True
5514198,s34_e022_1arc_v3.se,Gray,RLE,True
3707822,s34_e022_1arc_v3.se,Hilbert,BWT77,True
4343887,s34_e022_1arc_v3.se,Hilbert,BWTW,True
3031334,s34_e022_1arc_v3.se,Hilbert,BZIP2,True
3143764,s34_e022_1arc_v3.se,Hilbert,GZIP,True
5379172,s34_e022_1arc_v3.se,Hilbert,HFF,True
3377283,s34_e022_1arc_v3.se,Hilbert,LZ77,True
3303430,s34_e022_1arc_v3.se,Hilbert,LZO,True
3982820,s34_e022_1arc_v3.se,Hilbert,LZW,True
5411394,s34_e022_1arc_v3.se,Hilbert,RLE,True
3709558,s34_e022_1arc_v3.se,Morton,BWT77,True
4281569,s34_e022_1arc_v3.se,Morton,BWTW,True
3054063,s34_e022_1arc_v3.se,Morton,BZIP2,True
3132407,s34_e022_1arc_v3.se,Morton,GZIP,True
5315278,s34_e022_1arc_v3.se,Morton,HFF,True
3410455,s34_e022_1arc_v3.se,Morton,LZ77,True
3325283,s34_e022_1arc_v3.se,Morton,LZO,True
3979967,s34_e022_1arc_v3.se,Morton,LZW,True
5488575,s34_e022_1arc_v3.se,Morton,RLE,True
3784160,s34_e022_1arc_v3.sw,Raster,BWT77,True
4249426,s34_e022_1arc_v3.sw,Raster,BWTW,True
3063697,s34_e022_1arc_v3.sw,Raster,BZIP2,True
3027328,s34_e022_1arc_v3.sw,Raster,GZIP,True
5238642,s34_e022_1arc_v3.sw,Raster,HFF,True
3480573,s34_e022_1arc_v3.sw,Raster,LZ77,True
3262575,s34_e022_1arc_v3.sw,Raster,LZO,True
3836558,s34_e022_1arc_v3.sw,Raster,LZW,True
5752260,s34_e022_1arc_v3.sw,Raster,RLE,True
3518901,s34_e022_1arc_v3.sw,Gray,BWT77,True
4039126,s34_e022_1arc_v3.sw,Gray,BWTW,True
2876645,s34_e022_1arc_v3.sw,Gray,BZIP2,True
2940876,s34_e022_1arc_v3.sw,Gray,GZIP,True
5105272,s34_e022_1arc_v3.sw,Gray,HFF,True
3220769,s34_e022_1arc_v3.sw,Gray,LZ77,True
3126558,s34_e022_1arc_v3.sw,Gray,LZO,True
3707880,s34_e022_1arc_v3.sw,Gray,LZW,True
5180829,s34_e022_1arc_v3.sw,Gray,RLE,True
3486988,s34_e022_1arc_v3.sw,Hilbert,BWT77,True
4062551,s34_e022_1arc_v3.sw,Hilbert,BWTW,True
2827380,s34_e022_1arc_v3.sw,Hilbert,BZIP2,True
2936707,s34_e022_1arc_v3.sw,Hilbert,GZIP,True
5162306,s34_e022_1arc_v3.sw,Hilbert,HFF,True
3160051,s34_e022_1arc_v3.sw,Hilbert,LZ77,True
3088103,s34_e022_1arc_v3.sw,Hilbert,LZO,True
3702076,s34_e022_1arc_v3.sw,Hilbert,LZW,True
5074254,s34_e022_1arc_v3.sw,Hilbert,RLE,True
3493654,s34_e022_1arc_v3.sw,Morton,BWT77,True
4007821,s34_e022_1arc_v3.sw,Morton,BWTW,True
2856652,s34_e022_1arc_v3.sw,Morton,BZIP2,True
2929006,s34_e022_1arc_v3.sw,Morton,GZIP,True
5105265,s34_e022_1arc_v3.sw,Morton,HFF,True
3194730,s34_e022_1arc_v3.sw,Morton,LZ77,True
3112714,s34_e022_1arc_v3.sw,Morton,LZO,True
3704061,s34_e022_1arc_v3.sw,Morton,LZW,True
5157384,s34_e022_1arc_v3.sw,Morton,RLE,True
3635843,s34_e023_1arc_v3.ne,Raster,BWT77,True
4042626,s34_e023_1arc_v3.ne,Raster,BWTW,True
2909452,s34_e023_1arc_v3.ne,Raster,BZIP2,True
2886039,s34_e023_1arc_v3.ne,Raster,GZIP,True
5117654,s34_e023_1arc_v3.ne,Raster,HFF,True
3314443,s34_e023_1arc_v3.ne,Raster,LZ77,True
3102966,s34_e023_1arc_v3.ne,Raster,LZO,True
3628239,s34_e023_1arc_v3.ne,Raster,LZW,True
5442654,s34_e023_1arc_v3.ne,Raster,RLE,True
